track_id,disc_number,duration,explicit,name,preview_url,track_number,popularity,is_playable,acousticness,analysis_url,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,genre_id
7FIWs0pqAYbP91WWM0vlTQ,1,210800,1,Godzilla (feat. Juice WRLD),,7,87,,0.14499999582767487,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,0.8080000281333923,0.7450000047683716,0.0,10,0.2919999957084656,-5.260000228881836,0,0.34200000762939453,165.9949951171875,4,0.8289999961853027,"['Eminem', 'Juice WRLD']","['detroit hip hop', 'hip hop', 'rap', 'chicago rap', 'melodic rap']"
5u7twkeask1VIyDeNTElSU,1,216510,0,Sal y Perrea,https://p.scdn.co/mp3-preview/fb07cbe4cf3ea5e7d27bd34c1df050705b412eb9?cid=cd552680dec84110b29ddf95d645cbe8,10,87,,0.19200000166893005,https://api.spotify.com/v1/audio-analysis/5u7twkeask1VIyDeNTElSU,0.7860000133514404,0.8989999890327454,0.00018899999849963933,10,0.29899999499320984,-0.5149999856948853,1,0.12700000405311584,90.0250015258789,4,0.8130000233650208,['Sech'],"['latin', 'panamanian pop', 'reggaeton', 'trap latino']"
2kS6td1yvmpNgZTt1q5pQq,1,181680,0,Hayloft,https://p.scdn.co/mp3-preview/f7ea49e6d92e99190acff02665f2ce2b6de1da99?cid=cde021ca5d3e42a8bd440f1004a562dc,8,87,,0.004749999847263098,https://api.spotify.com/v1/audio-analysis/2kS6td1yvmpNgZTt1q5pQq,0.5270000100135803,0.921999990940094,0.00016199999663513154,9,0.421999990940094,-2.6659998893737793,0,0.07280000299215317,95.9749984741211,4,0.49000000953674316,['Mother Mother'],"['indie pop', 'vancouver indie']"
2Lhdl74nwwVGOE2Gv35QuK,1,243773,0,Cupid's Chokehold / Breakfast in America,https://p.scdn.co/mp3-preview/aa1ffc19b8b6b8cea5446b81b5ec3d1254231c94?cid=cde021ca5d3e42a8bd440f1004a562dc,10,87,,0.2370000034570694,https://api.spotify.com/v1/audio-analysis/2Lhdl74nwwVGOE2Gv35QuK,0.7200000286102295,0.7440000176429749,0.0,1,0.2549999952316284,-6.938000202178955,0,0.11999999731779099,78.9530029296875,4,0.6190000176429749,['Gym Class Heroes'],"['dance pop', 'pop rap']"
5y7DaS3jAc9eZzcSOoUIwU,1,230693,0,Una Locura,https://p.scdn.co/mp3-preview/eb242ceac7bc7e879368beca1bff6a1d8b563829?cid=1926fc0969d243ca946f290f8acd7fb3,9,87,,0.13899999856948853,https://api.spotify.com/v1/audio-analysis/5y7DaS3jAc9eZzcSOoUIwU,0.7139999866485596,0.7609999775886536,0.0003499999875202775,5,0.2409999966621399,-4.5960001945495605,0,0.04270000010728836,168.02200317382812,4,0.906000018119812,"['J Balvin', 'Ozuna', 'Chencho Corleone']","['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'puerto rican pop', 'reggaeton flow']"
2cnKST6T9qUo2i907lm8zX,1,148421,1,a m a r i,https://p.scdn.co/mp3-preview/d5405e5cf1d2e9fba532fa18a82d21f19ef4a065?cid=cd552680dec84110b29ddf95d645cbe8,2,87,,0.12700000405311584,https://api.spotify.com/v1/audio-analysis/2cnKST6T9qUo2i907lm8zX,0.7250000238418579,0.7129999995231628,0.0,4,0.6169999837875366,-6.172999858856201,0,0.18700000643730164,65.98799896240234,4,0.2070000022649765,['J. Cole'],"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
2ZRo7axmMPeSVUvDbGkJah,1,110886,1,Hope,,16,87,,0.6610000133514404,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,0.5920000076293945,0.4569999873638153,0.00033099998836405575,9,0.1459999978542328,-6.080999851226807,0,0.06030000001192093,146.0399932861328,4,0.22499999403953552,['XXXTENTACION'],"['emo rap', 'miami hip hop']"
5uCax9HTNlzGybIStD3vDh,1,211466,0,Say You Won't Let Go,https://p.scdn.co/mp3-preview/00825cb1779b31d68964eda6f2a7911fc2ae96c6?cid=cde021ca5d3e42a8bd440f1004a562dc,2,87,,0.6949999928474426,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.3580000102519989,0.5569999814033508,0.0,10,0.09019999951124191,-7.3979997634887695,1,0.05900000035762787,85.04299926757812,4,0.49399998784065247,['James Arthur'],"['pop', 'post-teen pop', 'talent show', 'uk pop']"
7MXVkk9YMctZqd1Srtv4MB,1,230453,1,Starboy,,1,87,,0.14100000262260437,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,0.6790000200271606,0.5870000123977661,6.350000148813706e-06,7,0.13699999451637268,-7.014999866485596,1,0.2759999930858612,186.0030059814453,4,0.4860000014305115,"['Daft Punk', 'The Weeknd']","['electro', 'filter house', 'canadian contemporary r&b', 'canadian pop', 'pop']"
5FVd6KXrgO9B3JPmC8OPst,1,272394,0,Do I Wanna Know?,https://p.scdn.co/mp3-preview/73e00a0a59c897b16d0fe30df43f7aeb2997079d?cid=cde021ca5d3e42a8bd440f1004a562dc,1,87,,0.1860000044107437,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,0.5479999780654907,0.5320000052452087,0.0002629999944474548,5,0.21699999272823334,-7.5960001945495605,1,0.03229999914765358,85.02999877929688,4,0.4050000011920929,['Arctic Monkeys'],"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
